epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,1649.29,0.75646,0.46559,0.88226,0.63325,0.64429,0.59302,0.3274,1.81391,1.63128,1.24536,0.000212349,0.000212349,0.000212349
174,1658.66,0.7632,0.47736,0.88622,0.61351,0.64458,0.58164,0.32368,1.83592,1.68866,1.26573,0.000205276,0.000205276,0.000205276
175,1667.7,0.77036,0.483,0.88553,0.60363,0.62905,0.57671,0.31882,1.82282,1.7171,1.2547,0.000198202,0.000198202,0.000198202
176,1677.25,0.7541,0.47632,0.88324,0.61264,0.66154,0.59336,0.32135,1.84528,1.60593,1.27022,0.000191129,0.000191129,0.000191129
177,1686.67,0.74941,0.47259,0.87684,0.6262,0.61272,0.59079,0.31978,1.85522,1.6725,1.27719,0.000184055,0.000184055,0.000184055
178,1696.12,0.75874,0.47615,0.8837,0.58065,0.66379,0.58949,0.32253,1.81975,1.75585,1.25098,0.000176982,0.000176982,0.000176982
179,1705.58,0.74417,0.46527,0.88013,0.5879,0.64184,0.58356,0.32794,1.81889,1.69398,1.2524,0.000169908,0.000169908,0.000169908
180,1715,0.74035,0.45895,0.87731,0.59327,0.68481,0.58544,0.325,1.81833,1.67027,1.2549,0.000162835,0.000162835,0.000162835
181,1724.46,0.75078,0.47143,0.87905,0.59516,0.67951,0.59907,0.33168,1.82254,1.64674,1.25745,0.000155761,0.000155761,0.000155761
182,1734.12,0.74791,0.47212,0.88202,0.61929,0.65494,0.60045,0.33718,1.82071,1.66757,1.25814,0.000148687,0.000148687,0.000148687
183,1743.57,0.72713,0.45709,0.87542,0.61667,0.65033,0.60145,0.33395,1.82261,1.66254,1.26819,0.000141614,0.000141614,0.000141614
184,1753.03,0.73933,0.4684,0.87863,0.62826,0.67914,0.60635,0.34269,1.81709,1.65498,1.26112,0.00013454,0.00013454,0.00013454
185,1762.29,0.74317,0.46934,0.87828,0.574,0.68977,0.58991,0.32849,1.82327,1.68418,1.26322,0.000127467,0.000127467,0.000127467
186,1771.76,0.73552,0.45905,0.87599,0.6201,0.63091,0.59385,0.32645,1.81917,1.69158,1.26291,0.000120393,0.000120393,0.000120393
187,1781.18,0.7307,0.45814,0.87538,0.59404,0.65093,0.59045,0.3246,1.81874,1.72724,1.25787,0.00011332,0.00011332,0.00011332
188,1790.56,0.73832,0.46075,0.8793,0.58389,0.66052,0.58767,0.32375,1.81798,1.72078,1.25642,0.000106246,0.000106246,0.000106246
189,1800.12,0.72536,0.45127,0.87531,0.62994,0.61055,0.58691,0.32266,1.82257,1.72559,1.25632,9.91726e-05,9.91726e-05,9.91726e-05
190,1809.51,0.72281,0.45348,0.8729,0.59029,0.65512,0.57888,0.31642,1.82939,1.73963,1.26031,9.20991e-05,9.20991e-05,9.20991e-05
191,1824.57,0.81531,0.51015,0.89747,0.62372,0.62429,0.56038,0.30646,1.85575,1.76051,1.28685,8.50255e-05,8.50255e-05,8.50255e-05
192,1833.92,0.73689,0.41519,0.86929,0.62433,0.66159,0.59447,0.32429,1.85735,1.69995,1.27711,7.7952e-05,7.7952e-05,7.7952e-05
193,1843.21,0.71806,0.39652,0.86166,0.62606,0.6531,0.59519,0.32837,1.86702,1.68077,1.27803,7.08784e-05,7.08784e-05,7.08784e-05
194,1852.52,0.7052,0.39176,0.86392,0.59844,0.64651,0.58136,0.32589,1.84918,1.7024,1.2674,6.38049e-05,6.38049e-05,6.38049e-05
195,1861.85,0.69128,0.3749,0.858,0.60769,0.65328,0.58519,0.32766,1.84328,1.70991,1.26997,5.67313e-05,5.67313e-05,5.67313e-05
196,1871.46,0.69237,0.38087,0.8582,0.59536,0.65291,0.58326,0.32442,1.85028,1.71131,1.27423,4.96578e-05,4.96578e-05,4.96578e-05
197,1880.87,0.69079,0.37602,0.85604,0.62899,0.62416,0.5795,0.32512,1.8327,1.69811,1.26378,4.25842e-05,4.25842e-05,4.25842e-05
198,1890.24,0.68783,0.37399,0.85562,0.63504,0.624,0.58044,0.32802,1.83923,1.71358,1.26635,3.55107e-05,3.55107e-05,3.55107e-05
199,1899.66,0.6858,0.37275,0.85601,0.6436,0.61502,0.5819,0.32602,1.83405,1.70231,1.26378,2.84371e-05,2.84371e-05,2.84371e-05
200,1909.04,0.68688,0.37748,0.85254,0.63654,0.6109,0.57812,0.32542,1.83707,1.70999,1.26577,2.13636e-05,2.13636e-05,2.13636e-05
